COUPON_UPC,PRODUCT_ID,CAMPAIGN
10000085361,6569727,8
10000085361,6391541,8
10000085363,1003998,8
10000085363,1063843,8
10000085363,1068135,8
10000085363,835922,8
10000085363,1042953,8
10000085363,929527,8
10000085361,7410370,8
10000085361,7415054,8
10000085361,12263027,8
10000085361,15452359,8
10000085361,15452687,8
10000085361,15452902,8
10000085361,15455726,8
10000085361,7409941,8
10000085361,7409969,8
10000085361,8353366,8
10000085361,7412638,8
10000085361,7410017,8
10000085361,7412115,8
10000085361,6552318,8
10000085361,1088199,8
10000085361,565796,8
10000085361,1008316,8
10000085361,1332468,8
10000085361,1612900,8
10000085361,1923790,8
10000085361,12263085,8
10000085361,7409673,8
10000085361,9297145,8
10000085361,1070433,8
10000085362,1018991,8
10000085361,1066518,8
10000085363,5592715,8
10000085363,5583327,8
10000085363,5576756,8
10000085363,5587203,8
10000085363,6773144,8
10000085363,6875701,8
10000085363,6773192,8
10000085361,1041476,8
10000085361,1420525,8
10000085361,1003836,8
10000085361,1823606,8
10000085361,9529559,8
10000085361,865891,8
10000085361,1250233,8
10000085361,5133852,8
10000085361,12263815,8
10000085361,12263674,8
10000085361,12265093,8
10000085361,13213063,8
10000085361,13213391,8
10000085361,13007239,8
10000085361,13007244,8
10000085361,13008921,8
10000085361,1013826,8
10000085363,5591711,8
10000085361,906202,8
10000085361,85393,8
10000085363,9707265,8
10000085363,8205252,8
10000085363,8249559,8
10000085361,13007975,8
10000085361,851150,8
10000085361,897413,8
10000085361,830750,8
10000085361,1971680,8
10000085361,2463713,8
10000085361,865303,8
10000085361,2888027,8
10000085363,5589849,8
10000085363,5589006,8
10000085362,1069415,8
10000085362,1769190,8
10000085362,673222,8
10000085362,878996,8
10000085362,1346832,8
10000085362,220477,8
10000085362,2361202,8
10000085362,2410370,8
10000085362,1708699,8
10000085362,2062544,8
10000085362,965262,8
10000085362,834547,8
10000085361,879152,8
10000085361,1400889,8
10000085361,1852421,8
10000085361,97125,8
10000085361,538448,8
10000085361,885586,8
10000085361,1566114,8
10000085361,679791,8
10000085361,1083721,8
10000085361,1647357,8
10000085361,117321,8
10000085361,1096614,8
10000085361,1005424,8
10000085361,1034164,8
10000085363,5589211,8
10000085363,5586148,8
10000085362,1045869,8
10000085362,772976,8
10000085362,942482,8
10000085362,896436,8
10000085362,1053403,8
10000085362,2006883,8
10000085362,876572,8
10000085362,2599980,8
10000085362,865357,8
10000085362,1387227,8
10000085362,833312,8
10000085362,1137547,8
10000085361,29132,8
10000085361,2978120,8
10000085361,1120256,8
10000085361,2064856,8
10000085363,1023403,8
10000085363,1091857,8
10000085363,1044590,8
10000085361,1130357,8
10000085361,1117269,8
10000085363,1510255,8
10000085361,5592773,8
10000085361,5716478,8
10000085361,895128,8
10000085361,15596693,8
10000085361,6391551,8
10000085361,6391501,8
10000085361,6391846,8
10000085361,6463495,8
10000085361,6396563,8
10000085361,6532026,8
10000085361,8118675,8
10000085361,7409956,8
10000085361,7409893,8
10000085361,823265,8
10000085361,1073652,8
10000085363,1084497,8
10000085363,933001,8
10000085363,1011328,8
10000085363,826022,8
10000085363,920877,8
10000085363,837137,8
10000085363,1029945,8
10000085363,919409,8
10000085363,961117,8
10000085361,5587938,8
10000085361,5129651,8
10000085361,5131732,8
10000085361,5592734,8
10000085361,5129652,8
10000085361,12268275,8
10000085363,994065,8
10000085363,860081,8
10000085363,934425,8
10000085361,1128647,8
10000085361,89394,8
10000085361,904375,8
10000085361,1443691,8
10000085361,9548202,8
10000085361,5995180,8
10000085361,9527938,8
10000085361,9529723,8
10000085361,2700350,8
10000085361,998433,8
10000085361,917421,8
10000085363,5685957,8
10000085363,5579945,8
10000085363,12757619,8
10000085363,12757453,8
10000085363,12812429,8
10000085362,953540,8
10000085362,820165,8
10000085362,1299212,8
10000085362,1574038,8
10000085362,1763674,8
10000085362,2082843,8
10000085362,3794200,8
10000085362,59658,8
10000085362,562791,8
10000085362,1729312,8
10000085362,1802197,8
10000085362,192567,8
10000085362,2675867,8
10000085362,902024,8
10000085362,809252,8
10000085362,870871,8
10000085361,768215,8
10000085361,1012517,8
10000085361,1098569,8
10000085361,1124868,8
10000085361,724561,8
10000085361,1055283,8
10000085361,1348931,8
10000085361,1882785,8
10000085363,5579456,8
10000085363,5589660,8
10000085362,1018540,8
10000085363,5588798,8
10000085363,5592948,8
10000085363,6633066,8
10000085362,12349662,8
10000085362,1065819,8
10000085362,898970,8
10000085362,9654821,8
10000085361,1077574,8
10000085361,51478,8
10000085361,627000,8
10000085361,1078741,8
10000085361,1149856,8
10000085361,1010440,8
10000085361,1257671,8
10000085361,100455,8
10000085361,835301,8
10000085361,902989,8
10000085361,936753,8
10000085361,922610,8
10000085361,977516,8
10000085361,854989,8
10000085361,1106993,8
10000085361,975431,8
10000085362,9654783,8
10000085361,7161151,8
10000085361,926951,8
10000085361,7409612,8
10000085361,7410035,8
10000085361,969039,8
10000085361,1296104,8
10000085361,941856,8
10000085361,935284,8
10000085361,1361856,8
10000085362,965230,8
10000085361,781537,8
10000085361,838602,8
10000085361,1231548,8
10000085362,883862,8
10000085362,8293778,8
10000085362,13095003,8
10000085362,13095004,8
10000085361,921353,8
10000085361,1073372,8
10000085361,6553398,8
10000085361,6556516,8
10000085361,6773209,8
10000085361,8014571,8
10000085361,6876775,8
10000085361,728660,8
10000085361,871208,8
10000085361,1987381,8
10000085361,833495,8
10000085361,1082192,8
10000085361,5996610,8
10000085361,6396562,8
10000085361,5996276,8
10000085363,1048361,8
10000085363,1122886,8
10000085363,1004058,8
10000085361,6773226,8
10000085363,1126704,8
10000085361,6773238,8
10000085361,6872016,8
10000085361,15452820,8
10000085361,1069637,8
10000085363,1078124,8
10000085363,1039211,8
10000085361,830133,8
10000085361,49650,8
10000085361,905868,8
10000085361,1331431,8
10000085361,1576709,8
10000085361,2077450,8
10000085361,62355,8
10000085361,5996588,8
10000085361,8119094,8
10000085361,9187185,8
10000085361,12263187,8
10000085361,7410290,8
10000085361,7412273,8
10000085361,7410015,8
10000085361,8144587,8
10000085361,470745,8
10000085361,1096343,8
10000085361,1321634,8
10000085361,1632635,8
10000085361,2045049,8
10000085362,200179,8
10000085362,989931,8
10000085362,840304,8
10000085362,637416,8
10000085362,1026118,8
10000085362,1166131,8
10000085362,1766903,8
10000085362,254038,8
10000085362,2532865,8
10000085362,2977240,8
10000085362,645093,8
10000085362,87493,8
10000085362,2369009,8
10000085362,3800897,8
10000085362,834303,8
10000085362,2266132,8
10000085362,961373,8
10000085362,1116601,8
10000085361,893362,8
10000085361,855601,8
10000085361,1956367,8
10000085361,870101,8
10000085361,110028,8
10000085361,895609,8
10000085363,5586840,8
10000085363,5585455,8
10000085363,5587795,8
10000085363,7024977,8
10000085362,821773,8
10000085362,1112333,8
10000085362,827632,8
10000085362,2005897,8
10000085362,198599,8
10000085362,2439523,8
10000085362,2973710,8
10000085362,900889,8
10000085363,5591891,8
10000085361,1069566,8
10000085361,371166,8
10000085361,1090864,8
10000085361,1490529,8
10000085361,1012315,8
10000085361,1490437,8
10000085361,593765,8
10000085361,1080884,8
10000085361,1350036,8
10000085361,78015,8
10000085361,914021,8
10000085361,1412270,8
10000085361,887003,8
10000085363,5577593,8
10000085363,5695691,8
10000085363,5589785,8
10000085363,5580523,8
10000085363,5581008,8
10000085363,5580198,8
10000085363,5580875,8
10000085363,5578581,8
10000085363,5589717,8
10000085361,825935,8
10000085361,843885,8
10000085361,944256,8
10000085361,1648072,8
10000085361,1081470,8
10000085361,997011,8
10000085361,893729,8
10000085361,53337,8
10000085363,848988,8
10000085363,6443259,8
10000085362,12262601,8
10000085362,542514,8
10000085362,947282,8
10000085363,5584857,8
10000085363,5590236,8
10000085363,5584200,8
10000085361,828490,8
10000085361,1338126,8
10000085361,73740,8
10000085361,1111344,8
10000085361,1949053,8
10000085361,1110964,8
10000085361,2892453,8
10000085361,503227,8
10000085361,1030202,8
10000085361,942005,8
10000085362,1531749,8
10000085362,13095505,8
10000085361,911738,8
10000085361,697036,8
10000085361,854900,8
10000085361,1905173,8
10000085362,991547,8
10000085362,847337,8
10000085362,918869,8
10000085362,1051468,8
10000085362,428815,8
10000085362,1044650,8
10000085362,842789,8
10000085362,2605592,8
10000085362,2406165,8
10000085362,1046545,8
10000085362,200948,8
10000085362,2854076,8
10000085362,778397,8
10000085362,1004906,8
10000085362,1388950,8
10000085362,1654655,8
10000085362,1913578,8
10000085362,90278,8
10000085362,9654875,8
10000085362,3935559,8
10000085362,1035643,8
10000085362,3781750,8
10000085362,900708,8
10000085362,13095345,8
10000085362,13095557,8
10000085362,13095558,8
10000085362,13115546,8
10000085362,13096447,8
10000085362,977186,8
10000085362,985587,8
10000085362,1101050,8
10000085362,8183645,8
10000085362,1036118,8
10000085362,849291,8
10000085362,1120514,8
10000085362,899624,8
10000085362,1278824,8
10000085362,1456282,8
10000085361,1121763,8
10000085361,8064794,8
10000085361,9682167,8
10000085363,12810402,8
10000085363,12777289,8
10000085361,1107543,8
10000085361,9681457,8
10000085361,984511,8
10000085361,1063578,8
10000085361,1438039,8
10000085361,1848193,8
10000085363,12810377,8
10000085363,12810420,8
10000085361,833273,8
10000085363,435391,8
10000085363,5745317,8
10000085361,719872,8
10000085361,991761,8
10000085361,394861,8
10000085361,9296919,8
10000085361,9300025,8
10000085361,9301827,8
10000085361,10456180,8
10000085363,1119860,8
10000085363,5701608,8
10000085361,1105478,8
10000085361,1684963,8
10000085361,990688,8
10000085361,1741879,8
10000085363,12810437,8
10000085363,12810425,8
10000085363,12810453,8
10000085363,13198482,8
10000085363,939900,8
10000085363,1788883,8
10000085363,12810355,8
10000085363,1370822,8
10000085363,1111035,8
10000085363,1318839,8
10000085363,8350508,8
10000085361,1536588,8
10000085363,5580577,8
10000085363,12949369,8
10000085362,2156726,8
10000085362,891452,8
10000085362,2914437,8
10000085362,1170932,8
10000085362,918484,8
10000085362,1825527,8
10000085362,197525,8
10000085362,1707991,8
10000085362,1082068,8
10000085362,1076881,8
10000085362,1021599,8
10000085362,1880226,8
10000085362,2376688,8
10000085362,547960,8
10000085362,1043301,8
10000085362,1283913,8
10000085362,1681480,8
10000085362,735003,8
10000085362,854852,8
10000085362,1433221,8
10000085362,1906264,8
10000085362,170997,8
10000085362,2200597,8
10000085362,2614183,8
10000085362,2794471,8
10000085363,5573945,8
10000085363,5584267,8
10000085363,5996335,8
10000085363,5588131,8
10000085363,6463655,8
10000085363,6978822,8
10000085363,6978933,8
10000085363,6978934,8
10000085363,6978865,8
10000085362,1624063,8
10000085362,1046262,8
10000085361,1085854,8
10000085361,1048325,8
10000085361,1201155,8
10000085362,855672,8
10000085362,1353810,8
10000085362,1456968,8
10000085362,895268,8
10000085362,1930036,8
10000085362,28219,8
10000085362,2592541,8
10000085362,2266886,8
10000085362,6533261,8
10000085362,927773,8
10000085362,1130369,8
10000085362,13094889,8
10000085362,13112721,8
10000085362,13112722,8
10000085362,13115479,8
10000085362,13095061,8
10000085362,13095062,8
10000085362,1063373,8
10000085362,845460,8
10000085362,1021413,8
10000085362,922071,8
10000085362,967500,8
10000085362,1257771,8
10000085361,970641,8
10000085362,883330,8
10000085362,1096694,8
10000085362,5564957,8
10000085362,5565363,8
10000085362,5682633,8
10000085361,5568800,8
10000085361,5132296,8
10000085361,830156,8
10000085361,1806168,8
10000085361,54815,8
10000085361,2565417,8
10000085361,12330539,8
10000085361,12778002,8
10000085361,1075074,8
10000085361,1674646,8
10000085361,2021324,8
10000085361,84265,8
10000085361,833754,8
10000085361,1172968,8
10000085361,996506,8
10000085361,79283,8
10000085361,993441,8
10000085361,1590302,8
10000085363,9836167,8
10000085363,9837340,8
10000085361,1147335,8
10000085361,7168890,8
10000085361,8013854,8
10000085361,7190748,8
10000085361,863173,8
10000085361,1060976,8
10000085361,1117556,8
10000085361,2010679,8
10000085361,336585,8
10000085361,1017813,8
10000085361,1048315,8
10000085361,1107075,8
10000085361,876605,8
10000085361,1573870,8
10000085361,632077,8
10000085361,941198,8
10000085361,1787152,8
10000085363,12810322,8
10000085363,12810321,8
10000085361,759975,8
10000085361,989409,8
10000085363,12810418,8
10000085363,12810416,8
10000085363,900280,8
10000085363,821859,8
10000085363,985111,8
10000085363,966524,8
10000085363,947858,8
10000085363,332873,8
10000085363,12810344,8
10000085363,12810340,8
10000085363,12810345,8
10000085363,13189528,8
10000085363,5716558,8
10000085361,12782182,8
10000085361,12783359,8
10000085361,5565536,8
10000085361,5564636,8
10000085361,5737367,8
10000085361,5565265,8
10000085361,1076135,8
10000085362,3163386,8
10000085362,2549285,8
10000085362,2295741,8
10000085362,129417,8
10000085362,510389,8
10000085362,2952403,8
10000085362,1087341,8
10000085362,888463,8
10000085362,1828913,8
10000085362,989524,8
10000085362,501447,8
10000085362,848071,8
10000085362,1269269,8
10000085362,1686805,8
10000085362,1911962,8
10000085362,119909,8
10000085362,2109221,8
10000085362,2516673,8
10000085362,1067252,8
10000085362,884392,8
10000085363,12187680,8
10000085363,12188241,8
10000085363,12187939,8
10000085363,12188254,8
10000085363,7429977,8
10000085363,7434016,8
10000085363,7409680,8
10000085363,9522882,8
10000085363,6979373,8
10000085363,6985573,8
10000085363,7024978,8
10000085363,9337672,8
10000085363,9677463,8
10000085363,8249513,8
10000085363,938859,8
10000085363,2763527,8
10000085363,1060736,8
10000085362,2025354,8
10000085362,198492,8
10000085362,689420,8
10000085362,996310,8
10000085362,2761041,8
10000085361,85779,8
10000085361,2854026,8
10000085362,1109367,8
10000085362,1091865,8
10000085362,54460,8
10000085362,981103,8
10000085362,307982,8
10000085362,307158,8
10000085362,826747,8
10000085362,114556,8
10000085362,885637,8
10000085362,66479,8
10000085362,5564785,8
10000085362,1928938,8
10000085361,3855047,8
10000085361,733034,8
10000085361,968882,8
10000085361,879054,8
10000085361,476638,8
10000085361,829291,8
10000085361,1196395,8
10000085361,1489699,8
10000085361,92490,8
10000085361,2524211,8
10000085361,5546775,8
10000085361,930283,8
10000085361,83722,8
10000085361,951976,8
10000085361,2078710,8
10000085361,828331,8
10000085361,93110,8
10000085361,1018942,8
10000085361,12582451,8
10000085361,963007,8
10000085363,5725237,8
10000085362,8185733,8
10000085362,8175810,8
10000085362,8160430,8
10000085362,8175914,8
10000085362,7169034,8
10000085362,28346,8
10000085362,1009848,8
10000085361,2666158,8
10000085361,2333357,8
10000085361,2587240,8
10000085361,1087995,8
10000085361,2447345,8
10000085361,2797237,8
10000085361,969477,8
10000085361,826632,8
10000085363,1020581,8
10000085363,1072003,8
10000085363,1059996,8
10000085363,1104318,8
10000085363,1009086,8
10000085363,9395310,8
10000085361,732646,8
10000085361,902167,8
10000085361,1361280,8
10000085361,1557909,8
10000085361,1990778,8
10000085361,2485139,8
10000085362,9654802,8
10000085362,13774903,8
10000085362,9654812,8
10000085362,9654846,8
10000085361,937686,8
10000085361,1202678,8
10000085361,95894,8
10000085361,8117970,8
10000085361,8119159,8
10000085361,831763,8
10000085361,1144136,8
10000085361,92765,8
10000085361,1076306,8
10000085361,907662,8
10000085361,1255970,8
10000085361,988984,8
10000085361,7442353,8
10000085361,8151076,8
10000085361,9570464,8
10000085361,7459762,8
10000085361,1128206,8
10000085361,1188480,8
10000085361,73584,8
10000085361,1116392,8
10000085363,12812264,8
10000085363,12810500,8
10000085361,7168286,8
10000085361,7168759,8
10000085361,8013856,8
10000085361,7195598,8
10000085361,7199608,8
10000085361,863259,8
10000085361,863263,8
10000085361,1123045,8
10000085361,10456364,8
10000085361,10456179,8
10000085363,12810375,8
10000085363,12811562,8
10000085361,462727,8
10000085361,976214,8
10000085361,871722,8
10000085361,1271688,8
10000085361,1022340,8
10000085361,1975657,8
10000085361,899042,8
10000085361,1576717,8
10000085361,942278,8
10000085361,2427537,8
10000085361,1027372,8
10000085361,13115890,8
10000085361,13116848,8
10000085361,461267,8
10000085361,1023979,8
10000085361,1327730,8
10000085363,12731563,8
10000085363,12810383,8
10000085363,12810389,8
10000085363,6569204,8
10000085363,12810403,8
10000085363,12810351,8
10000085363,12810464,8
10000085363,1323092,8
10000085363,12810406,8
10000085363,12810422,8
10000085363,1222946,8
10000085363,1650567,8
10000085363,370113,8
10000085361,820119,8
10000085361,1326491,8
10000085361,867188,8
10000085361,1215083,8
10000085361,1728019,8
10000085361,1744980,8
10000085361,86442,8
10000085361,807142,8
10000085361,9831882,8
10000085361,1755043,8
10000085361,2569626,8
10000085361,997112,8
10000085361,100454,8
10000085361,676567,8
10000085361,862981,8
10000085361,1866578,8
10000085361,8119156,8
10000085361,5568964,8
10000085361,1641555,8
10000085361,97322,8
10000085361,1137927,8
10000085361,1044069,8
10000085361,963429,8
10000085362,13007004,8
10000085361,7409594,8
10000085361,1123720,8
10000085361,2017119,8
10000085361,2512695,8
10000085361,960858,8
10000085361,1917329,8
10000085361,2659685,8
10000085361,1035805,8
10000085361,1194732,8
10000085361,83570,8
10000085361,2712446,8
10000085361,982393,8
10000085363,7410040,8
10000085363,8352085,8
10000085363,7409681,8
10000085362,837401,8
10000085362,867874,8
10000085362,52548,8
10000085362,9858908,8
10000085361,856788,8
10000085361,935389,8
10000085361,91955,8
10000085361,1017838,8
10000085361,1142165,8
10000085361,96788,8
10000085361,837366,8
10000085362,917471,8
10000085361,94096,8
10000085361,823641,8
10000085361,1134414,8
10000085361,1793277,8
10000085362,830976,8
10000085362,1219801,8
10000085361,1093697,8
10000085362,1043956,8
10000085362,1979750,8
10000085362,813328,8
10000085362,961554,8
10000085362,1178871,8
10000085362,1620533,8
10000085362,1987417,8
10000085362,74980,8
10000085362,2122954,8
10000085362,2577263,8
10000085362,2926952,8
10000085362,798248,8
10000085362,857503,8
10000085362,1264566,8
10000085362,52318,8
10000085362,2636782,8
10000085362,900802,8
10000085362,1961174,8
10000085362,98464,8
10000085362,2113362,8
10000085362,2615404,8
10000085361,1008220,8
10000085362,829263,8
10000085362,938593,8
10000085362,1008689,8
10000085362,1064908,8
10000085361,1037734,8
10000085361,1040222,8
10000085361,864658,8
10000085361,262392,8
10000085361,1130692,8
10000085361,5566674,8
10000085363,12810415,8
10000085361,12781564,8
10000085361,914476,8
10000085361,344577,8
10000085361,3832454,8
10000085361,1052734,8
10000085361,1147423,8
10000085361,915181,8
10000085361,860478,8
10000085361,1059229,8
10000085361,1504710,8
10000085361,1108064,8
10000085361,671786,8
10000085361,1070727,8
10000085361,1373988,8
10000085361,56240,8
10000085361,1132018,8
10000085361,58826,8
10000085363,12810370,8
10000085363,13377401,8
10000085361,974179,8
10000085361,1019278,8
10000085363,940441,8
10000085363,12352059,8
10000085363,12352035,8
10000085363,12349850,8
10000085363,12352269,8
10000085363,12352225,8
10000085363,12352381,8
10000085363,909008,8
10000085363,12325108,8
10000085363,14072952,8
10000085361,885063,8
10000085361,901344,8
10000085361,1962270,8
10000085363,1059473,8
10000085363,1903324,8
10000085361,62768,8
10000085361,451089,8
10000085362,971839,8
10000085362,790748,8
10000085362,845208,8
10000085362,1243632,8
10000085362,1656493,8
10000085362,2067667,8
10000085362,2683226,8
10000085362,418738,8
10000085362,973374,8
10000085362,1861065,8
10000085362,183924,8
10000085362,5127963,8
10000085362,5685397,8
10000085362,5818247,8
10000085362,5657913,8
10000085362,5982289,8
10000085362,6005896,8
10000085362,5557456,8
10000085362,6034857,8
10000085362,6027294,8
10000085362,5984458,8
10000085362,5563693,8
10000085362,5126325,8
10000085362,5753434,8
10000085361,5791664,8
10000085361,5569601,8
10000085361,5568762,8
10000085361,5671770,8
10000085361,9676759,8
10000085361,9913507,8
10000085361,1065705,8
10000085361,883606,8
10000085361,1105789,8
10000085361,898312,8
10000085361,1133877,8
10000085361,1870850,8
10000085362,892458,8
10000085362,10341234,8
10000085362,10340904,8
10000085361,15596998,8
10000085361,15593037,8
10000085361,9677093,8
10000085361,9677126,8
10000085362,973829,8
10000085361,5570627,8
10000085361,764088,8
10000085361,936229,8
10000085361,92317,8
10000085361,987311,8
10000085362,1056811,8
10000085362,9654828,8
10000085361,13512007,8
10000085362,9654901,8
10000085361,1050534,8
10000085361,121683,8
10000085361,828040,8
10000085362,12673365,8
10000085362,13115990,8
10000085362,13115887,8
10000085362,822886,8
10000085362,824197,8
10000085362,1139625,8
10000085362,1058845,8
10000085362,1090675,8
10000085362,826265,8
10000085362,1257442,8
10000085362,906826,8
10000085362,854754,8
10000085362,1207681,8
10000085362,2068371,8
10000085362,978257,8
10000085362,1013245,8
10000085362,1022234,8
10000085362,9654889,8
10000085362,9654937,8
10000085362,13115801,8
10000085362,13115519,8
10000085362,13513025,8
10000085362,990851,8
10000085362,6979548,8
10000085362,6979535,8
10000085362,13940278,8
10000085362,715278,8
10000085362,865178,8
10000085362,1957899,8
10000085362,326669,8
10000085361,9684706,8
10000085361,9677270,8
10000085361,9913403,8
10000085361,9682319,8
10000085361,853380,8
10000085362,6557083,8
10000085361,916262,8
10000085361,972342,8
10000085361,938724,8
10000085361,1043494,8
10000085362,938187,8
10000085362,792208,8
10000085362,1036325,8
10000085362,1158433,8
10000085362,1718317,8
10000085362,6034648,8
10000085362,5993949,8
10000085362,6034964,8
10000085362,6027891,8
10000085362,6381944,8
10000085362,8175809,8
10000085362,906017,8
10000085362,963868,8
10000085362,1371362,8
10000085362,1728711,8
10000085362,1742569,8
10000085362,2221431,8
10000085362,1094833,8
10000085362,5131738,8
10000085362,9798194,8
10000085362,1112949,8
10000085362,5133399,8
10000085362,5569518,8
10000085362,5564659,8
10000085362,5683182,8
10000085362,5563870,8
10000085361,1668956,8
10000085361,1122532,8
10000085361,669453,8
10000085361,907631,8
10000085361,1217068,8
10000085361,1540688,8
10000085361,1085927,8
10000085362,2171642,8
10000085362,2500986,8
10000085362,1651380,8
10000085362,1122764,8
10000085362,2531432,8
10000085362,3032446,8
10000085362,915643,8
10000085362,8014720,8
10000085362,929893,8
10000085362,999975,8
10000085361,596229,8
10000085361,1026334,8
10000085361,1541842,8
10000085361,1071111,8
10000085361,1032703,8
10000085362,1011069,8
10000085362,5564004,8
10000085362,5564303,8
10000085362,1130776,8
10000085362,850946,8
10000085362,9834982,8
10000085362,6944746,8
10000085362,8249357,8
10000085362,15778459,8
10000085362,14051816,8
10000085362,970012,8
10000085362,829191,8
10000085362,9654811,8
10000085361,967461,8
10000085361,1405370,8
10000085361,80730,8
10000085362,8293213,8
10000085362,8133308,8
10000085361,1078914,8
10000085362,9859177,8
10000085362,905662,8
10000085362,1097532,8
10000085362,953524,8
10000085362,823742,8
10000085362,574923,8
10000085362,952163,8
10000085362,1814054,8
10000085362,13842082,8
10000085362,13877286,8
10000085362,15520363,8
10000085362,13876695,8
10000085361,821976,8
10000085361,1339882,8
10000085361,106553,8
10000085361,2346032,8
10000085361,3876444,8
10000085362,855626,8
10000085362,1063409,8
10000085362,1062525,8
10000085362,3909433,8
10000085362,6553593,8
10000085362,1017059,8
10000085362,1068562,8
10000085362,1761340,8
10000085361,1705679,8
10000085361,895317,8
10000085361,1024646,8
10000085361,1058987,8
10000085362,9654805,8
10000085362,9654860,8
10000085362,9654851,8
10000085362,3697802,8
10000085362,894593,8
10000085362,9361662,8
10000085362,943728,8
10000085362,7084880,8
10000085361,8181555,8
10000085361,1008405,8
10000085361,1065871,8
10000085361,849129,8
10000085362,1068888,8
10000085362,5565247,8
10000085362,173345,8
10000085362,712213,8
10000085362,1001412,8
10000085362,5649020,8
10000085362,1003061,8
10000085362,1034621,8
10000085362,980835,8
10000085362,834495,8
10000085361,900262,8
10000085363,1052361,8
10000085363,850673,8
10000085363,12810498,8
10000085363,12810454,8
10000085361,941658,8
10000085361,1412397,8
10000085361,2313588,8
10000085363,12810448,8
10000085361,1041688,8
10000085361,1505016,8
10000085361,941883,8
10000085361,1419621,8
10000085361,85029,8
10000085361,2902444,8
10000085361,13115968,8
10000085363,6836805,8
10000085361,13115727,8
10000085361,13118681,8
10000085361,13115554,8
10000085363,13877226,8
10000085361,831587,8
10000085361,2062208,8
10000085363,12810323,8
10000085361,858181,8
10000085361,81584,8
10000085361,1116770,8
10000085361,1101932,8
10000085361,2007534,8
10000085361,31493,8
10000085361,1037387,8
10000085363,12812536,8
10000085361,7409957,8
10000085361,7414828,8
10000085363,13671857,8
10000085363,12810342,8
10000085363,12810447,8
10000085361,852600,8
10000085361,1483500,8
10000085361,63469,8
10000085361,1077281,8
10000085361,2111403,8
10000085361,2623916,8
10000085362,1274408,8
10000085362,898417,8
10000085362,859979,8
10000085362,1589854,8
10000085362,3903559,8
10000085362,789708,8
10000085362,1015450,8
10000085363,12188060,8
10000085363,5584531,8
10000085363,5587826,8
10000085363,5581601,8
10000085363,5592577,8
10000085363,1115289,8
10000085363,1857895,8
10000085362,829958,8
10000085362,1211985,8
10000085362,828935,8
10000085362,3676136,8
10000085363,1044480,8
10000085363,5666319,8
10000085363,897260,8
10000085363,5666277,8
10000085361,1130946,8
10000085361,9526663,8
10000085361,9526672,8
10000085361,985698,8
10000085361,1933168,8
10000085361,8119169,8
10000085361,9523058,8
10000085361,8155321,8
10000085361,12132809,8
10000085361,12194882,8
10000085361,7441191,8
10000085361,8021016,8
10000085361,8115947,8
10000085361,7441192,8
10000085361,7185018,8
10000085362,9214515,8
10000085362,13072789,8
10000085361,1010211,8
10000085361,830327,8
10000085361,1054021,8
10000085361,12188662,8
10000085361,1089066,8
10000085361,94532,8
10000085361,3740200,8
10000085361,867648,8
10000085362,13775633,8
10000085362,13504403,8
10000085362,13842092,8
10000085362,9654801,8
10000085362,9654876,8
10000085362,894697,8
10000085362,9835281,8
10000085362,1109738,8
10000085361,944317,8
10000085361,1186850,8
10000085361,1630893,8
10000085361,2014732,8
10000085361,94620,8
10000085361,2209561,8
10000085361,9553359,8
10000085361,9553360,8
10000085361,12268688,8
10000085361,13671614,8
10000085361,12268576,8
10000085362,1006136,8
10000085362,1073569,8
10000085362,8197912,8
10000085361,6423937,8
10000085361,15831123,8
10000085361,85737,8
10000085361,5572957,8
10000085361,991932,8
10000085361,915617,8
10000085361,97024,8
10000085361,1109374,8
10000085361,1362058,8
10000085361,98293,8
10000085361,535203,8
10000085361,937791,8
10000085361,1253097,8
10000085361,1693497,8
10000085361,95429,8
10000085362,1017770,8
10000085362,1094719,8
10000085363,12810451,8
10000085363,13189514,8
10000085363,12810455,8
10000085363,14110803,8
10000085363,12949904,8
10000085363,12946352,8
10000085361,843453,8
10000085361,946845,8
10000085363,7125846,8
10000085361,895071,8
10000085361,930918,8
10000085361,1718800,8
10000085361,1794764,8
10000085361,61169,8
10000085363,12731660,8
10000085363,12810467,8
10000085363,12810952,8
10000085363,12810578,8
10000085363,12810575,8
10000085361,893641,8
10000085361,63853,8
10000085361,1079631,8
10000085361,1020404,8
10000085363,12812516,8
10000085363,14073838,8
10000085361,835943,8
10000085363,12812044,8
10000085363,12811502,8
10000085361,951176,8
10000085363,12812538,8
10000085363,12812537,8
10000085361,876624,8
10000085363,970461,8
10000085363,366758,8
10000085361,1014599,8
10000085361,1536024,8
10000085361,53720,8
10000085363,12987840,8
10000085361,1118479,8
10000085361,2077043,8
10000085361,2575859,8
10000085361,881055,8
10000085361,12301268,8
10000085361,1064861,8
10000085361,946118,8
10000085361,10121604,8
10000085361,10156042,8
10000085361,10121958,8
10000085361,839784,8
10000085361,8020118,8
10000085361,8020010,8
10000085362,9836445,8
10000085362,13008378,8
10000085362,901857,8
10000085362,825006,8
10000085362,9704841,8
10000085362,9837448,8
10000085362,9837268,8
10000085362,967171,8
10000085362,202272,8
10000085362,913894,8
10000085362,1249909,8
10000085362,1388363,8
10000085362,1111236,8
10000085362,904995,8
10000085362,101497,8
10000085362,9837267,8
10000085362,9835950,8
10000085362,9487792,8
10000085361,9551749,8
10000085361,9523059,8
10000085362,13008409,8
10000085361,1085369,8
10000085361,919759,8
10000085361,981557,8
